img,inpainted,ssim,mse,psnr
001177.jpg,001177_circle_random_inpainted.jpg,0.1132277798004741,2132.3155087104424,14.84228895244116
001178.jpg,001178_circle_random_inpainted.jpg,0.152141898985852,1205.9616018967115,17.317468808828956
001179.jpg,001179_circle_random_inpainted.jpg,0.1282599230888668,1361.929620657664,16.789256953981585
001180.jpg,001180_circle_random_inpainted.jpg,0.1567500419762856,2044.6710562484968,15.024569115792929
001181.jpg,001181_circle_random_inpainted.jpg,0.1296951956014076,1589.0687214376526,16.119376815989824
001182.jpg,001182_circle_random_inpainted.jpg,0.0758935765557787,2986.157801601209,13.379676068580617
001183.jpg,001183_circle_random_inpainted.jpg,0.2110766261329755,1349.690427103735,16.828461932751665
001184.jpg,001184_circle_random_inpainted.jpg,0.1627850260127643,1282.7271930728791,17.049460592404703
001185.jpg,001185_circle_random_inpainted.jpg,0.1629265723659212,1719.2293577981652,15.777465422485976
001186.jpg,001186_circle_random_inpainted.jpg,0.1559192099384786,1510.785803869017,16.33877465550599
001187.jpg,001187_circle_random_inpainted.jpg,0.5898118276266923,1331.6487217812596,16.88690684315951
001188.jpg,001188_circle_random_inpainted.jpg,0.1141877468177399,1477.072629969419,16.43678510092574
001189.jpg,001189_circle_random_inpainted.jpg,0.1278202415782735,1170.2435230045012,17.448041147695108
001190.jpg,001190_circle_random_inpainted.jpg,0.1322493605051006,1629.828333848744,16.009384973157115
001191.jpg,001191_circle_random_inpainted.jpg,0.157829088399508,1247.0258908016356,17.172048904562843
001192.jpg,001192_circle_random_inpainted.jpg,0.2108766082515765,1313.8175961241109,16.945452867366658
001193.jpg,001193_circle_random_inpainted.jpg,0.1081132471797959,1604.2279747792325,16.078142755024732
001194.jpg,001194_circle_random_inpainted.jpg,0.0944995016930902,1856.4690324021576,15.44392651673646
001195.jpg,001195_circle_random_inpainted.jpg,0.0738536525579748,1861.3960416451912,15.432415748397323
001196.jpg,001196_circle_random_inpainted.jpg,0.1299973213780721,1243.0495137958287,17.185919328376652
001197.jpg,001197_circle_random_inpainted.jpg,0.1645829595109786,1579.2300192420023,16.14634970053974
001198.jpg,001198_circle_random_inpainted.jpg,0.2541858687230842,1256.3489846407588,17.13970067763245
001199.jpg,001199_circle_random_inpainted.jpg,0.2214750278365239,1318.552219702436,16.929830266781412
001200.jpg,001200_circle_random_inpainted.jpg,0.2116862241765686,1055.2756502766038,17.89714443644211
001201.jpg,001201_circle_random_inpainted.jpg,0.1766677059579146,1293.2764148025976,17.013890033550457
001202.jpg,001202_circle_random_inpainted.jpg,0.1088023541161207,1702.6112685977391,15.81964857458438
001203.jpg,001203_circle_random_inpainted.jpg,0.2530345209359075,1389.9514568944785,16.700807277871935
001204.jpg,001204_circle_random_inpainted.jpg,0.1410911947506455,1699.065723464935,15.82870182242486
001205.jpg,001205_circle_random_inpainted.jpg,0.1114616835588655,2158.325507679621,14.78963417495775
001206.jpg,001206_circle_random_inpainted.jpg,0.1510538094202688,1609.9825962959146,16.06259179477987
001207.jpg,001207_circle_random_inpainted.jpg,0.1907165614097388,1045.2982510394118,17.938401371194985
001208.jpg,001208_circle_random_inpainted.jpg,0.1355377329015717,1494.562416245748,16.38566304011797
001209.jpg,001209_circle_random_inpainted.jpg,0.1696104814892397,2878.918161357936,13.538510414486073
001210.jpg,001210_circle_random_inpainted.jpg,0.1246580384204234,1487.0853692059238,16.407444600589066
001211.jpg,001211_circle_random_inpainted.jpg,0.1390442038850636,881.6517712950555,18.677832764931274
001212.jpg,001212_circle_random_inpainted.jpg,0.2572196273706535,1628.9529773562865,16.011718130661173
001213.jpg,001213_circle_random_inpainted.jpg,0.1311419461313948,2046.1014672026936,15.021531940755606
001214.jpg,001214_circle_random_inpainted.jpg,0.1300329651392046,988.372100814349,18.18159882973749
001215.jpg,001215_circle_random_inpainted.jpg,0.1508639956092637,1003.8211180977906,18.114240328643064
001216.jpg,001216_circle_random_inpainted.jpg,0.1517314085602758,1733.378423186613,15.74186974633674
001217.jpg,001217_circle_random_inpainted.jpg,0.3725774908747423,1408.4819262618971,16.643290824073794
001218.jpg,001218_circle_random_inpainted.jpg,0.1394192719545675,1235.6584372745078,17.21181921916929
001219.jpg,001219_circle_random_inpainted.jpg,0.3780290806943248,970.0615744081366,18.262810589965525
001220.jpg,001220_circle_random_inpainted.jpg,0.1508300064755155,1907.841562725492,15.325380551177982
